T1952,0.654166666667,0.765277777778,0.111111111111,2016-04-23 23:42:00,2016-04-24 02:22:00,0,1
T1953,1.41944444444,1.52291666667,0.103472222222,2016-04-24 18:04:00,2016-04-24 20:33:00,0,1
T1954,0.646527777778,0.666666666667,0.0201388888889,2016-04-23 23:31:00,2016-04-24 00:00:00,0,1
T1955,0.666666666667,0.686111111111,0.0194444444444,2016-04-24 00:00:00,2016-04-24 00:28:00,0,1
T1956,2.66875,2.71041666667,0.0416666666667,2016-04-26 00:03:00,2016-04-26 01:03:00,0,1
T1957,0.804861111111,0.811805555556,0.00694444444444,2016-04-24 03:19:00,2016-04-24 03:29:00,0,1
T1958,1.65902777778,1.66944444444,0.0104166666667,2016-04-24 23:49:00,2016-04-25 00:04:00,0,1
T1959,1.62847222222,1.65902777778,0.0305555555556,2016-04-24 23:05:00,2016-04-24 23:49:00,0,1
T1960,1.60277777778,1.62847222222,0.0256944444444,2016-04-24 22:28:00,2016-04-24 23:05:00,0,1
T1961,2.75486111111,2.77916666667,0.0243055555556,2016-04-26 02:07:00,2016-04-26 02:42:00,0,1
