T2084,Mechanic4,1,0.0256944444444
T2085,Mechanic3,1,0.0125
T2086,Mechanic5,1,0.0125
T2087,Sealer2,1,0.0229166666667
T2088,Tester2,1,0.0625
T2089,Tester2,1,0.140277777778
T2090,Mechanic1,1,0.0152777777778
T2091,Mechanic7,1,0.0923611111111
T2091,Mechanic8,1,0.0923611111111
T2092,Mechanic1,1,0.140277777778
T2092,Mechanic3,1,0.140277777778
T2093,Mechanic1,1,0.138888888889
T2093,Mechanic7,1,0.138888888889
T2094,Mechanic1,1,0.0555555555556
T2094,Mechanic5,1,0.0555555555556
T2095,Mechanic1,1,0.104166666667
T2096,Mechanic8,1,0.0215277777778
T2097,Sealer3,1,0.0180555555556
T2098,Mechanic6,1,0.127777777778
T2098,Mechanic7,1,0.127777777778
T2099,Sealer3,1,0.0104166666667
T2099,Sealer4,1,0.0104166666667
T2100,Mechanic3,1,0.0465277777778
T2101,Mechanic1,1,0.0979166666667
T2101,Mechanic2,1,0.0979166666667
T2102,Mechanic1,1,0.103472222222
T2102,Mechanic8,1,0.103472222222
T2103,Mechanic2,1,0.144444444444
T2103,Mechanic8,1,0.144444444444
T2104,Tester1,1,0.111111111111
T2105,Mechanic5,1,0.0326388888889
T2106,Mechanic7,1,0.0201388888889
T2108,Electrician1,1,0.0
T2109,Electrician1,1,0.0715277777778
T2110,Sealer4,1,0.00347222222222
T2111,Mechanic5,1,0.0104166666667
T2111,Mechanic8,1,0.0104166666667
T2112,Sealer1,1,0.00625
T2112,Sealer2,1,0.00625
T2113,Mechanic2,1,0.0222222222222
T2113,Mechanic7,1,0.0222222222222
T2114,Mechanic1,1,0.0805555555556
T2114,Mechanic4,1,0.0805555555556
T2115,Sealer4,1,0.00902777777778
T2116,Mechanic8,1,0.0534722222222
T2117,Mechanic3,1,0.000694444444444
T2117,Mechanic6,1,0.000694444444444
T2118,Sealer4,1,0.00902777777778
T2119,Electrician1,1,0.0465277777778
T2120,Mechanic1,1,0.0194444444444
T2120,Mechanic4,1,0.0194444444444
T2121,Electrician1,1,0.0
T2122,Tester2,1,0.0736111111111
T2123,Mechanic2,1,0.0104166666667
T2123,Mechanic5,1,0.0104166666667
T2124,Electrician1,1,0.0
T2125,Mechanic1,1,0.0638888888889
T2125,Mechanic8,1,0.0638888888889
T2126,Sealer4,1,0.4
T2127,Mechanic5,1,0.0333333333333
T2128,Mechanic1,1,0.0222222222222
T2129,Mechanic1,1,0.0145833333333
T2130,Tester2,1,0.0444444444444
T2131,Tester2,1,0.0256944444444
T2132,Mechanic3,1,0.0326388888889
T2132,Mechanic4,1,0.0326388888889
T2133,Electrician1,1,0.0368055555556
T2134,Mechanic3,1,0.0569444444444
T2135,Sealer1,1,0.00902777777778
T2136,Mechanic7,1,0.0270833333333
T2137,Mechanic2,1,0.0361111111111
T2138,Mechanic1,1,0.0180555555556
T2139,Electrician1,1,0.0152777777778
T2140,Tester1,1,0.0180555555556
T2141,Mechanic1,1,0.0298611111111
T2141,Mechanic6,1,0.0298611111111
T2142,Sealer2,1,0.0472222222222
T2142,Sealer4,1,0.0472222222222
T2143,Sealer1,1,0.0458333333333
T2144,Sealer2,1,0.0381944444444
T2144,Sealer4,1,0.0381944444444
T2146,Sealer1,1,0.148611111111
T2147,Tester1,1,0.114583333333
T2148,Mechanic7,1,0.130555555556
T2149,Sealer1,1,0.00138888888889
T2149,Sealer4,1,0.00138888888889
T2150,Sealer2,1,0.00902777777778
T2151,Mechanic2,1,0.0125
T2151,Mechanic8,1,0.0125
T2152,Electrician1,1,0.0673611111111
T2153,Mechanic7,1,0.0777777777778
T2153,Mechanic8,1,0.0777777777778
T2154,Mechanic3,1,0.0388888888889
T2154,Mechanic4,1,0.0388888888889
T2155,Sealer1,1,0.00625
T2155,Sealer2,1,0.00625
T2156,Mechanic2,1,0.0
T2157,Electrician1,1,0.0520833333333
T2158,Electrician1,1,0.00763888888889
T2159,Electrician1,1,0.0
T2161,Electrician1,1,0.0416666666667
T2162,Mechanic1,1,0.0326388888889
T2162,Mechanic7,1,0.0326388888889
T2163,Electrician1,1,0.00902777777778
T2164,Mechanic2,1,0.05
T2165,Sealer4,1,0.0305555555556
